time,temp,voltage,current,power
1777698915.088012,33.3,3.97,0.0,0.0
1777698915.7202468,33.3,3.97,0.0,0.0
1777698916.3824086,33.3,3.97,0.0,0.0
1777699300.8706412,0,0,0,0
1777699302.585927,0,0,0,0
1777699303.396817,33.8,0.32,0.0,0.0
1777699303.9573805,33.8,0.62,0.0,0.0
1777699304.5199983,33.8,0.89,0.0,0.0
1777699305.087272,33.8,1.14,0.0,0.0
1777699305.6764202,33.5,1.37,0.0,0.0
1777699306.2393959,33.5,1.59,0.0,0.0
1777699306.8001645,33.5,1.78,0.0,0.0
1777699307.3675973,33.5,1.96,0.0,0.0
1777699307.9565372,33.7,2.13,0.0,0.0
1777699308.5194707,33.7,2.28,0.0,0.0
1777699309.0835197,33.7,2.42,0.0,0.0
1777699309.6476283,33.7,2.55,0.0,0.0
1777699310.232398,33.8,2.67,0.0,0.0
1777699310.7995958,33.8,2.78,0.0,0.0
1777699311.3648248,33.8,2.88,0.0,0.0
1777699311.9273908,33.8,2.97,0.0,0.0
1777699312.516665,33.8,3.05,0.0,0.0
1777699313.0797253,33.8,3.13,0.0,0.0
1777699313.6405995,33.8,3.2,0.0,0.0
1777699314.208626,33.8,3.27,0.0,0.0
1777699314.7945843,33.8,3.33,0.0,0.0
1777699315.3607817,33.8,3.39,0.0,0.0
1777699315.9246163,33.8,3.44,0.0,0.0
1777699316.4886837,33.8,3.48,0.0,0.0
1777699317.0767388,33.8,3.53,0.0,0.0
1777699317.6406999,33.8,3.57,0.0,0.0
1777699318.204733,33.8,3.6,0.0,0.0
1777699318.7718894,33.8,3.64,0.0,0.0
1777699319.356995,33.8,3.67,0.0,0.0
1777699320.058558,33.8,3.7,0.0,0.0
1777699320.742745,33.8,3.72,0.0,0.0
1777699321.4188783,33.8,3.75,0.0,0.0
1777699322.1040325,33.8,3.77,0.0,0.0
1777699322.7803392,33.8,3.79,0.0,0.0
1777699323.4500453,33.8,3.81,0.0,0.0
1777699324.1215475,33.8,3.83,0.0,0.0
1777699324.7994945,33.8,3.84,0.0,0.0
1777699325.4713452,33.8,3.86,0.0,0.0
1777699326.1540382,33.8,3.87,0.0,0.0
1777699326.838855,33.8,3.88,0.0,0.0
1777699327.5235357,33.8,3.9,0.0,0.0
1777699328.2262092,33.8,3.91,0.0,0.0
1777699328.9058685,33.8,3.92,0.0,0.0
1777699329.5789962,33.8,3.92,0.0,0.0
1777699330.2588992,33.8,3.93,0.0,0.0
1777699330.9398751,33.8,3.94,0.0,0.0
1777699331.632958,33.8,3.95,0.0,0.0
1777699332.3178766,33.8,3.95,0.0,0.0
1777699333.0082567,33.8,3.96,0.0,0.0
1777699333.6805305,33.8,3.97,0.0,0.0
1777699334.3549418,33.8,3.97,0.0,0.0
1777699335.0693107,33.8,3.97,0.0,0.0
1777699335.744754,33.8,3.98,0.0,0.0
1777699336.4158528,33.8,3.98,0.0,0.0
1777699337.0995514,33.8,3.99,0.0,0.0
1777699337.7757363,33.8,3.99,0.0,0.0
1777699338.4465249,33.8,3.99,0.0,0.0
1777699339.134676,33.8,4.0,0.0,0.0
1777699339.8143694,33.8,4.0,0.0,0.0
1777699340.4923484,33.8,4.0,0.0,0.0
1777699341.1783533,33.8,3.92,0.0,0.0
1777699341.850219,33.8,3.84,0.0,0.0
1777699342.5389636,33.8,3.77,0.0,0.0
1777699343.221675,33.8,3.72,0.0,0.0
1777699343.894339,33.8,3.68,0.0,0.0
1777699344.572185,33.8,3.64,0.0,0.0
1777699345.2478251,33.8,3.61,0.0,0.0
1777699345.9410331,33.8,3.58,0.0,0.0
1777699346.62662,33.8,3.55,0.0,0.0
1777699347.3092628,33.8,3.53,0.0,0.0
1777699347.984217,33.8,3.51,0.0,0.0
1777699348.654105,33.8,3.49,0.0,0.0
1777699349.33585,33.8,3.47,0.0,0.0
1777699350.0225651,33.8,3.46,0.0,0.0
1777699350.6958733,33.8,3.44,0.0,0.0
1777699351.3678389,33.8,3.43,0.0,0.0
1777699352.051338,33.8,3.41,0.03,0.0
1777699352.7294717,33.8,3.41,0.08,0.0
1777699353.400463,33.8,3.4,0.11,1.02
1777699354.0902045,33.8,3.39,0.13,1.02
1777699354.7769961,33.8,3.38,0.15,1.01
1777699355.4471145,33.8,3.37,0.17,1.01
1777699356.1214252,33.8,3.37,0.18,1.01
1777699356.7995427,33.8,3.36,0.19,1.01
1777699357.4856706,33.8,3.36,0.19,1.01
1777699358.1683338,33.8,3.35,0.2,1.01
